number,ump,serve year,birth year,All-star game,Division Series,League Championship Series,World Series,Wild Card Game,Other Leagues,Umpire School/Camp Instructor (Y/N),Umpire School/Camp Student (Y/N),Marital Status (Y/N),Children,B.S (Y/N),M.S (Y/N),Data source,call_ball,bc_ball,bc_ball_ratio,call_strike,bc_strike,bc_strike_ratio,total_call,bad_call,bad_call_ratio,bcr_i1,bcr_i2,bcr_i3,bcr_i4,bcr_i5,bcr_i6,bcr_i7,bcr_i8,bcr_i9,bcr_OT,bcr_z1,bcr_z2,bcr_z3,bcr_z4,bcr_z5,bcr_z6,bcr_z7,bcr_z8,bcr_z9,bcr_z11,bcr_z12,bcr_z13,bcr_z14,bcr_FF,bcr_SL,bcr_FT,bcr_CU,bcr_FC,bcr_SI,bcr_CH,bcr_FS,bcr_KC,bcr_EP,bcr_,bcr_KN
91,Brian Knight,10.0,1974,1.0,3.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,n/a,1036,63,0.0608108108108108,544,124,0.227941176470588,1580,187,0.11835443037974701,0.170886075949367,0.109195402298851,0.11764705882352902,0.116161616161616,0.136645962732919,0.0963855421686747,0.10396039603960401,0.10526315789473699,0.125,0.0769230769230769,0.307692307692308,0.0526315789473684,0.153846153846154,0.0434782608695652,0.0,0.0447761194029851,0.166666666666667,0.0882352941176471,0.273809523809524,0.0980392156862745,0.128712871287129,0.14056224899598402,0.0971867007672634,0.128482972136223,0.0817120622568093,0.18705035971223,0.0880503144654088,0.127659574468085,0.12087912087912099,0.10429447852760698,0.153846153846154,0.0555555555555556,-1.0,-1.0,-1.0
7,Brian O'Nora,22.0,1963,2.0,6.0,1.0,1.0,0.0,8.0,0.0,1.0,1.0,3.0,0.0,0.0,n/a,1364,100,0.0733137829912024,733,120,0.16371077762619402,2097,220,0.104911778731521,0.112970711297071,0.114754098360656,0.0969162995594714,0.08407079646017701,0.106870229007634,0.0912863070539419,0.0950226244343891,0.0922330097087379,0.14792899408284,0.103448275862069,0.4133333333333329,0.25,0.377358490566038,0.0,0.0,0.0540540540540541,0.105882352941176,0.0392156862745098,0.166666666666667,0.0510510510510511,0.102564102564103,0.10094637223974799,0.094,0.11764705882352902,0.0868167202572347,0.116959064327485,0.0921052631578947,0.0916666666666667,0.153846153846154,0.0612244897959184,0.0666666666666667,0.0707070707070707,-1.0,0.0,-1.0
1,Bruce Dreckman,19.5,1970,1.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,n/a,1253,80,0.0638467677573823,634,109,0.17192429022082,1887,189,0.100158982511924,0.079295154185022,0.100917431192661,0.0975609756097561,0.121621621621622,0.111111111111111,0.112068965517241,0.0864864864864865,0.0944206008583691,0.094017094017094,-1.0,0.289855072463768,0.214285714285714,0.28571428571428603,0.0363636363636364,0.0,0.0289855072463768,0.12087912087912099,0.0512820512820513,0.18691588785046698,0.0769230769230769,0.130044843049327,0.0756578947368421,0.0747474747474747,0.106631989596879,0.0759493670886076,0.10909090909090899,0.116666666666667,0.0909090909090909,0.1256038647343,0.0797101449275362,0.0263157894736842,0.0975609756097561,-1.0,-1.0,-1.0
37,CB Bucknor,3.0,1973,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,n/a,1315,70,0.0532319391634981,691,133,0.19247467438494897,2006,203,0.10119641076769699,0.0912863070539419,0.11055276381909501,0.0904255319148936,0.0882352941176471,0.109375,0.126315789473684,0.0944206008583691,0.0968992248062016,0.107142857142857,0.0,0.222222222222222,0.174603174603175,0.157894736842105,0.0821917808219178,0.0,0.0487804878048781,0.158730158730159,0.0666666666666667,0.154639175257732,0.0764331210191083,0.15234375,0.0974025974025974,0.08,0.107904642409034,0.10544217687074801,0.0638297872340425,0.1003861003861,0.0973451327433628,0.12025316455696199,0.0913461538461538,0.111111111111111,0.0416666666666667,-1.0,0.0,-1.0
54,Carlos Torres,20.0,1978,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,n/a,1165,87,0.0746781115879828,543,94,0.17311233885819502,1708,181,0.10597189695550399,0.10924369747899199,0.10582010582010601,0.0819672131147541,0.14215686274509803,0.0742857142857143,0.113300492610837,0.0985221674876847,0.12101910828025501,0.102564102564103,-1.0,0.3,0.162790697674419,0.368421052631579,0.0689655172413793,0.0,0.0161290322580645,0.202898550724638,0.158730158730159,0.24,0.0905511811023622,0.0772946859903382,0.0670926517571885,0.085427135678392,0.124475524475524,0.096551724137931,0.145833333333333,0.04907975460122701,0.108433734939759,0.127659574468085,0.0473372781065089,0.0,0.15,-1.0,0.0,-1.0
4,Chad Fairchild,11.0,1970,1.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,n/a,1196,67,0.0560200668896321,571,81,0.141856392294221,1767,148,0.0837577815506508,0.101694915254237,0.0952380952380952,0.065,0.0717948717948718,0.0484848484848485,0.0883720930232558,0.100917431192661,0.0875576036866359,0.1,0.0344827586206897,0.361702127659574,0.1,0.130434782608696,0.101449275362319,0.0,0.0363636363636364,0.17741935483871,0.0694444444444444,0.14285714285714302,0.0549450549450549,0.0845771144278607,0.0802469135802469,0.0558252427184466,0.101361573373676,0.0593471810089021,0.114754098360656,0.0794701986754967,0.0520833333333333,0.107913669064748,0.0588235294117647,0.0882352941176471,0.0285714285714286,-1.0,-1.0,0.0
62,Chad Whitson,5.0,1981,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Baseball cube,1379,80,0.0580130529369108,699,120,0.17167381974248902,2078,200,0.0962463907603465,0.11278195488721801,0.11363636363636401,0.0769230769230769,0.0811965811965812,0.0688073394495413,0.132530120481928,0.10043668122270698,0.0789473684210526,0.105882352941176,0.0625,0.45161290322580605,0.19230769230769199,0.212765957446809,0.0294117647058824,0.0,0.0212765957446809,0.14457831325301201,0.0416666666666667,0.125,0.0427046263345196,0.0772357723577236,0.0889487870619946,0.10748560460652601,0.11280101394169802,0.101851851851852,0.0824175824175824,0.0930232558139535,0.0759493670886076,0.0894736842105263,0.0451612903225806,0.129032258064516,0.0416666666666667,-1.0,-1.0,-1.0
98,Chris Conroy,7.5,1974,2.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,wikipedia,1143,59,0.0516185476815398,596,80,0.134228187919463,1739,139,0.0799309948246118,0.0565217391304348,0.0869565217391304,0.0756756756756757,0.11707317073170699,0.0631578947368421,0.0673076923076923,0.127659574468085,0.0631067961165049,0.0629370629370629,-1.0,0.254901960784314,0.0789473684210526,0.111111111111111,0.0192307692307692,0.0,0.0149253731343284,0.108108108108108,0.148148148148148,0.16494845360824698,0.054421768707483,0.0769230769230769,0.0636704119850187,0.0783847980997625,0.0669642857142857,0.0704225352112676,0.096551724137931,0.0795454545454545,0.1,0.1375,0.06432748538011701,0.1,0.0975609756097561,-1.0,-1.0,-1.0
68,Chris Guccione,12.0,1974,1.0,6.0,3.0,1.0,3.0,5.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,wikipedia,1383,82,0.05929139551699201,676,103,0.152366863905325,2059,185,0.0898494414764449,0.0882352941176471,0.0972222222222222,0.0728155339805825,0.11372549019607801,0.111111111111111,0.09170305676855901,0.0786026200873362,0.11574074074074099,0.0463576158940397,0.0,0.40425531914893603,0.216216216216216,0.26530612244898005,0.0298507462686567,0.0,0.051948051948052,0.14285714285714302,0.10204081632653099,0.125,0.0364372469635627,0.12156862745098,0.069164265129683,0.0702702702702703,0.0968622100954979,0.0731707317073171,0.120481927710843,0.0838323353293413,0.126126126126126,0.101010101010101,0.0526315789473684,0.1,0.0571428571428571,-1.0,-1.0,-1.0
96,Chris Segal,5.0,1982,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,wikipedia/unitedumpires,929,38,0.0409041980624327,452,64,0.141592920353982,1381,102,0.0738595220854453,0.0833333333333333,0.0857142857142857,0.08917197452229303,0.0792682926829268,0.0632911392405063,0.0555555555555556,0.06875,0.0466666666666667,0.0802919708029197,0.2,0.162162162162162,0.178571428571429,0.133333333333333,0.0212765957446809,0.027027027027027,0.0714285714285714,0.101694915254237,0.0576923076923077,0.1,0.0497737556561086,0.0709677419354839,0.0729613733905579,0.0722543352601156,0.0760869565217391,0.0694444444444444,0.0898203592814371,0.07339449541284401,0.0824742268041237,0.10752688172043,0.027972027972028,0.166666666666667,0.0,-1.0,0.0,-1.0
89,Cory Blaser,7.0,1981,0.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,3.0,1.0,0.0,n/a,866,60,0.069284064665127,411,57,0.138686131386861,1277,117,0.0916209866875489,0.10240963855421699,0.0759493670886076,0.101351351351351,0.0902777777777778,0.0993377483443709,0.0675675675675676,0.0921985815602837,0.0948275862068965,0.104761904761905,-1.0,0.27027027027027,0.22580645161290303,0.3666666666666671,0.037037037037037,0.0208333333333333,0.0638297872340425,0.153846153846154,0.0892857142857143,0.22033898305084698,0.0531914893617021,0.0764331210191083,0.0761904761904762,0.0616883116883117,0.0947368421052632,0.0720720720720721,0.0782608695652174,0.0689655172413793,0.0865384615384615,0.164705882352941,0.10227272727272699,0.23076923076923103,0.0666666666666667,-1.0,-1.0,-1.0
17,D.J. Reyburn,7.0,1976,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,1.0,0.0,n/a,1299,74,0.0569668976135489,564,84,0.14893617021276598,1863,158,0.0848094471282877,0.11904761904761901,0.0825242718446602,0.109375,0.0776255707762557,0.0764705882352941,0.0703517587939698,0.0697674418604651,0.0930232558139535,0.053921568627451,0.0857142857142857,0.358490566037736,0.162162162162162,0.203703703703704,0.0142857142857143,0.0,0.111111111111111,0.15,0.072463768115942,0.18181818181818202,0.0421052631578947,0.0642570281124498,0.0918918918918919,0.054320987654321,0.0961538461538462,0.0807692307692308,0.0642857142857143,0.0723684210526316,0.0763888888888889,0.0897435897435897,0.0763052208835341,0.166666666666667,0.037037037037037,1.0,-1.0,-1.0
2,Dan Bellino,9.0,1978,1.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,4.0,0.0,1.0,n/a,1549,81,0.05229180116204,754,117,0.155172413793103,2303,198,0.0859748154580981,0.122743682310469,0.0864661654135338,0.0824372759856631,0.0595744680851064,0.0836501901140684,0.105454545454545,0.0615384615384615,0.0979591836734694,0.0526315789473684,0.0833333333333333,0.25,0.175438596491228,0.30357142857142894,0.0222222222222222,0.0,0.0,0.18181818181818202,0.0674157303370786,0.125,0.0571428571428571,0.0954063604240283,0.0604534005037783,0.0828828828828829,0.0890957446808511,0.0606741573033708,0.0875,0.0826446280991736,0.0638297872340425,0.124600638977636,0.0790697674418605,0.145833333333333,0.0294117647058824,-1.0,-1.0,-1.0
58,Dan Iassogna,17.0,1969,1.0,6.0,3.0,2.0,2.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,n/a,1386,94,0.0678210678210678,677,117,0.172821270310192,2063,211,0.10227823557925399,0.100840336134454,0.0933333333333333,0.125,0.12554112554112598,0.0912863070539419,0.0946502057613169,0.0892018779342723,0.0952380952380952,0.102150537634409,0.1,0.166666666666667,0.155555555555556,0.396825396825397,0.0172413793103448,0.0,0.0769230769230769,0.11494252873563199,0.0810810810810811,0.25454545454545496,0.0737463126843658,0.0603448275862069,0.137931034482759,0.0655105973025048,0.11944869831546699,0.0747663551401869,0.130434782608696,0.08144796380090501,0.0818181818181818,0.0819672131147541,0.10849056603773599,0.0,0.145161290322581,-1.0,0.0,-1.0
32,Dana DeMuth,35.0,1956,3.0,11.0,5.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,n/a,1485,112,0.0754208754208754,608,85,0.13980263157894698,2093,197,0.0941232680363115,0.112903225806452,0.0849056603773585,0.0936170212765957,0.087962962962963,0.08,0.10526315789473699,0.0884615384615385,0.0987654320987654,0.0754716981132075,0.3571428571428571,0.23529411764705901,0.2,0.340425531914894,0.1125,0.0,0.0757575757575758,0.20512820512820498,0.116279069767442,0.29245283018867896,0.0512820512820513,0.0416666666666667,0.0830945558739255,0.0535055350553506,0.0873239436619718,0.0994764397905759,0.12033195020746902,0.0909090909090909,0.0707070707070707,0.12376237623762401,0.0531914893617021,0.0555555555555556,0.129032258064516,-1.0,0.5,-1.0
86,David Rackley,6.0,1981,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,n/a,1234,72,0.0583468395461912,608,113,0.185855263157895,1842,185,0.10043431053203,0.0990566037735849,0.11731843575419,0.10780669144981402,0.0845070422535211,0.087719298245614,0.100877192982456,0.125,0.10416666666666699,0.0730337078651685,-1.0,0.296296296296296,0.11904761904761901,0.34,0.0289855072463768,0.0,0.0461538461538462,0.0704225352112676,0.0958904109589041,0.20987654320987698,0.0924657534246575,0.0705394190871369,0.107266435986159,0.0838852097130243,0.11440107671601599,0.0839160839160839,0.128571428571429,0.12195121951219501,0.096551724137931,0.0886075949367089,0.0448717948717949,0.0476190476190476,0.0689655172413793,-1.0,-1.0,-1.0
88,Doug Eddings,20.0,1968,1.0,2.0,1.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,n/a,1135,55,0.0484581497797357,597,97,0.16247906197654902,1732,152,0.0877598152424942,0.0728744939271255,0.0837988826815642,0.106060606060606,0.0512820512820513,0.0845771144278607,0.0824742268041237,0.11518324607329801,0.11904761904761901,0.0641025641025641,-1.0,0.225,0.09375,0.11764705882352902,0.0192307692307692,0.0,0.0344827586206897,0.10769230769230802,0.027027027027027,0.227722772277228,0.0839416058394161,0.12272727272727302,0.0763888888888889,0.0632911392405063,0.0907738095238095,0.1,0.08,0.0778443113772455,0.166666666666667,0.0689655172413793,0.05625,0.0,0.130434782608696,-1.0,0.0,-1.0
15,Ed Hickox,14.0,1962,1.0,4.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,2.0,1.0,0.0,n/a,1385,91,0.0657039711191336,680,147,0.216176470588235,2065,238,0.115254237288136,0.111111111111111,0.0945945945945946,0.109947643979058,0.126582278481013,0.111553784860558,0.104545454545455,0.148148148148148,0.0973451327433628,0.160714285714286,0.0476190476190476,0.327868852459016,0.26,0.38,0.0769230769230769,0.0,0.0625,0.134328358208955,0.0,0.18947368421052602,0.0892307692307692,0.0897435897435897,0.13803680981595098,0.0935251798561151,0.11855670103092801,0.125,0.128834355828221,0.0662251655629139,0.125,0.105882352941176,0.120603015075377,0.212121212121212,0.0597014925373134,-1.0,0.2,-1.0
56,Eric Cooper,20.0,1966,1.0,9.0,14.0,1.0,3.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,n/a,1395,63,0.0451612903225806,719,112,0.15577190542420002,2114,175,0.0827814569536424,0.099601593625498,0.0921052631578947,0.11353711790392998,0.105726872246696,0.0655021834061135,0.0723404255319149,0.0700934579439252,0.0780487804878049,0.0652173913043478,0.0454545454545455,0.272727272727273,0.107142857142857,0.212765957446809,0.0571428571428571,0.0,0.0256410256410256,0.0470588235294118,0.0459770114942529,0.165137614678899,0.06,0.101626016260163,0.0944444444444444,0.0650557620817844,0.09781357882623701,0.0676923076923077,0.0748663101604278,0.0738636363636364,0.0736842105263158,0.0677966101694915,0.0648648648648649,0.0576923076923077,0.10280373831775699,-1.0,-1.0,-1.0
25,Fieldin Culbreth,22.0,1963,1.0,7.0,6.0,2.0,0.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,n/a,1220,87,0.0713114754098361,589,100,0.16977928692699498,1809,187,0.103372028745163,0.0963302752293578,0.14285714285714302,0.113744075829384,0.0977011494252874,0.125,0.0691489361702128,0.12019230769230801,0.0837209302325581,0.0842105263157895,0.0952380952380952,0.26530612244898005,0.10204081632653099,0.2,0.0754716981132075,0.0,0.10447761194029902,0.12345679012345698,0.180722891566265,0.266666666666667,0.0861423220973783,0.0769230769230769,0.12195121951219501,0.0433734939759036,0.0936106983655275,0.12025316455696199,0.114035087719298,0.0909090909090909,0.12396694214876,0.115384615384615,0.0742857142857143,0.0625,0.14285714285714302,-1.0,-1.0,-1.0
47,Gabe Morales,4.0,1984,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,n/a,1109,50,0.0450856627592426,586,101,0.172354948805461,1695,151,0.0890855457227139,0.0552486187845304,0.10526315789473699,0.11458333333333301,0.117948717948718,0.107843137254902,0.0722222222222222,0.085972850678733,0.0573248407643312,0.0705128205128205,-1.0,0.20454545454545497,0.15,0.0967741935483871,0.0149253731343284,0.0,0.0125,0.150684931506849,0.04,0.207792207792208,0.0793650793650794,0.12558139534883697,0.0880281690140845,0.0709046454767726,0.0929133858267717,0.084,0.11304347826087,0.0697674418604651,0.120481927710843,0.10555555555555601,0.0815217391304348,0.0,0.0454545454545455,-1.0,0.0,-1.0
38,Gary Cederstrom,25.0,1955,2.0,7.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,n/a,1486,79,0.0531628532974428,728,132,0.181318681318681,2214,211,0.0953026196928636,0.0843373493975904,0.09251101321585901,0.0966542750929368,0.11152416356877301,0.0936329588014981,0.130252100840336,0.094017094017094,0.0756972111553785,0.076530612244898,0.0714285714285714,0.157894736842105,0.222222222222222,0.272727272727273,0.037037037037037,0.0,0.0,0.115384615384615,0.166666666666667,0.170940170940171,0.0621301775147929,0.0728744939271255,0.114973262032086,0.0862068965517241,0.10604332953249698,0.069164265129683,0.10119047619047598,0.0867924528301887,0.11333333333333301,0.13714285714285698,0.0582010582010582,0.0740740740740741,0.0,-1.0,-1.0,-1.0
